Type,Artist,Year,Album,Titel,text
Song,Haiyti,2019,Perroquet,Alles Gucci  ,"[Hook]
Alles Gucci ohne dich
Leg' die MCM auf den Beifahrersitz
Es ist gut so, wie es ist
Glitzernde Straßen im Scheinwerferlicht

[Part 1]
Die Casa weiß, Rosé, der Wein
Steht kalt auf Eis, zu heiß mein Style
Steig' in den Lotus ein
Drive-by auf dein Gucci-Gucci-Sign
Setze Hunderter und paar Tauis auf Risk
Er liest alles, was ich will, in meinem Blick
Alle Lichter hier und close-up nur auf mich
Und das Eis sieht aus wie Blizzard in mei'm Drink

[Hook]
Alles Gucci ohne dich
Leg' die MCM auf den Beifahrersitz
Es ist gut so, wie es ist
Glitzernde Straßen im Scheinwerferlicht
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
[Part 2]
Das Geld in meiner Hand wirkt immer etwas abstrakt
Die Welt nur Schein vielleicht, doch auch der Fugazi hat was
Hab' alles, was du siehst, die Karre liegt tief
Fahr' im Benzer, alles easy
Bin dein Sweet Dream, Cash fließt wie Lean
Noch ein Repeat für dieses Feeling

[Bridge]
Ob das Kaschmir ist?
Frag mich nicht
Flashlights auf die Grillz
Partys und VIPs
In den Hollywood Hills
Ich hätt' dich beinah vermisst

[Hook]
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)
Alles Gucci ohne dich (ohne dich, ohne dich, ohne dich, ohne dich)



"
Song,Haiyti,2019,Perroquet,Barkash  ,"
[Intro]
Du-Du-Du willst eine Ziese, besser frag nicht
Ich-Ich-Ich geh' einmal raus, krieg' alles gratis

[Part 1]
Gib, gib mal die Draco (wouh)
Fass mich nicht an, Mann, ich fühle mich Django (ürh)
Keiner fährt Lambo (wouh)
Keiner von euch traut sich hier in mein Bando (rawr, rawr, rawr)
Let's go, let's go, let's go (ey)
Er gibt mir aus und ich nenne es Cashflow (ey)
Magic Orlando (ey)
Ich bin ein Player, denn ich hab' die Bankrolls (huh)
Habe die Bankrolls (ey)
Für Ghetto-Boys in der Hood bin ich die Rettung (ey)
Krieg' keine Fanpost
Meine Fans sind auf der Flucht auf 'nem Bankrob (rawr, rawr)
Fahre den Lexus (uh)
Trage Designer wie Louis und Jacobs (uh)
Du siehst mich im Tank-Top
Findest mich heiß, gib dir selbst einen Handjob

[Pre-Hook]
Zähle meine Scheine auf dem Parkplatz (zähle)
20k am Pinky, doch nur Fahrgast (oh), ey
[Hook]
Wieso machst du Drama?
Mann, ich zahl' das (autsch)
Plastiktüten voller Barkash
Barkash, Barkash, Barkash (ey)
Komm' in den Club mit dem (oh)
Barkash, Barkash (brrt)
Die Ladys droppen für das
Barkash, Barkash (rawr)
Geh' nicht nach Hause ohne mein
Barkash, Barkash

[Part 2]
Sie ist stolz auf ihre Louis V (ey)
Hundert Gramm Make-up, doch machen kein Para (uh)
Deine Fragen suggestiv (ey)
Jeder Idiot weiß, die Scheine sind haram (oh)
Tut mir leid, mon ami (wouh)
Da, wo ich herkomm', glaubt keiner an Karma (wouh)
Kommen Sie, kommen Sie (rawr, rawr, rawr, brra)
Doch hänge mit Leuten, die gar kein'n Verstand hab'n (ürh)
Guten Tag, Sandmann (wouh)
Die Scheiben getönt und die Weste gepanzert (ürh, ürh)
Tanze kein Samba (wouh)
Sippe die Jacky-Dose mit der Fanta (ey, ey, ey, ey)
Bereit für 'ne Schandtat (ey)
Streich' durch die Gassen wie ein schwarzer Panther (rawr)
Besser halt Abstand (ey)
Komm' in den Club und bestell' mir 'ne Fanta
[Pre-Hook]
Zähle meine Scheine auf dem Parkplatz (zähle)
20k am Pinky, doch nur Fahrgast (oh), ey

[Hook]
Wieso machst du Drama?
Mann, ich zahl' das (autsch)
Plastiktüten voller Barkash
Barkash, Barkash, Barkash (ey)
Komm' in den Club mit dem (oh)
Barkash, Barkash (brrt)
Die Ladys droppen für das
Barkash, Barkash (rawr)
Geh' nicht nach Hause ohne mein
Barkash, Barkash

[Bridge]
Weiß nicht mal, worauf du wartest
Gib mir einfach dein Bares
Haiyti kommt von der Straße
Das Geld ist dreckig, ich mag es
Sag den Betrag, ich zahl' es
Besser für dich, wenn du chartest
Ich schiebe die Waffen und wasche die Scheine
Der Porsche steht in der Garage
Weiß nicht mal, worauf du wartest (ey)
Gib mir einfach dein Bares
Haiyti kommt von der Straße (heh)
Das Geld ist dreckig, ich mag es (ürh, ürh, ahh)
Sag den Betrag, ich zahl' es (wouh)
Besser für dich, wenn du chartest
Ich schiebe die Waffen und wasche die Scheine
Der Porsche steht in der Garage
[Pre-Hook]
Ey, zähle meine Scheine auf dem Parkplatz (zähle)
20k am Pinky, doch nur Fahrgast (oh), ey

[Hook]
Wieso machst du Drama?
Mann, ich zahl' das (autsch)
Plastiktüten voller Barkash
Barkash, Barkash, Barkash (ey)
Komm' in den Club mit dem (oh)
Barkash, Barkash (brrt)
Die Ladys droppen für das
Barkash, Barkash (rawr)
Geh' nicht nach Hause ohne mein
Barkash, Barkash"
Song,Haiyti,2019,Perroquet,Pyro,"
[Intro]
Ey!

[Hook]
Mein Herz ist am brennen, Bruder, Pyro (Pyro)
Scheine machen ist die Prio (Prio)
Flashback, White Widow (White Widow)
Halbes Kilo unter mei'm Niveau (Niveau)
Mein Herz ist am brennen, Bruder, Pyro
Scheine machen ist die Prio (Prio)
Flashback, White Widow (Widow, öh)
Hier geht gar nichts, verdammt, ürh

[Part 1]
Mein Herz ist am brennen, Bruder, Pyro (Pyro)
Chabos-Pulli kommt von Milo (öh)
Scheinwerfer an, fahr' durch die Straßen ziellos (höh)
Mein Kopf so voll, da hilft kein Ibu, gib ihm (ürh)
In Wedding trägt man Polyester (wouh)
Der Designer ist kein Prominenter (uah)
Meine Schwester, sie nennt sich Beretta (rrrah)
Und ich zieh' im Club ein Messer, uh (ah, ah)

[Bridge]
Lösch' die Flammen mit dem Slivo
Meine Reifen brenn'n wie Pyro (ürh)
[Pre-Hook]
Mein Herz ist am brennen, Bruder, Pyro (Pyro)
Scheine machen ist die Prio (Prio)
Flashback, White Widow (uah)
Hier geht gar nichts, verdammt, ürh

[Hook]
Mein Herz ist am brennen, Bruder, Pyro (Pyro)
Scheine machen ist die Prio (Prio)
Flashback, White Widow (wa, wa, wa)
Halbes Kilo unter mei'm Niveau (ürh)
Mein Herz ist am brennen, Bruder, Pyro (Pyro)
Scheine machen ist die Prio (Prio)
Flashback, White Widow (wa, wa, ürh)
Hier geht gar nichts, verdammt, ürh

[Part 2]
Ich häng' nicht in Pop-up-Stores ab (ürh)
Hol' die Ware aus Transportern (ürh)
Haiyti-Trikot auf dem Sportplatz (aha)
Und die Leute reden wieder in der Vorstadt (ey, ey)
Hängengeblieben auf Parks, selle die Kilos bei Nacht
Flippe die Kippe und rauch' die nächste durchs Schiebedach (ey)
Was sollt' ich anderes tun? Liege sonst wieder wach
Lieber schiebe ich Packages, nehm' das Geld und mach' wieder Cash
[Hook]
Mein Herz ist am brennen, Bruder, Pyro (Pyro)
Scheine machen ist die Prio (Prio)
Flashback, White Widow (White Widow)
Halbes Kilo unter mei'm Niveau
Mein Herz ist am brennen, Bruder, Pyro
Scheine machen ist die Prio (Prio)
Flashback, White Widow (Widow, öh)
Hier geht gar nichts, verdammt, ürh"
Song,Hustensaft Jüngling,2018,Classics,Bang Bang  ,"[Hook]
Bang, meine Boys kommen mit der Glock, Boy, Bang
Und wir schießen dir in deinen Kopf, Boy
Meine Boys kommen mit der Glock, Boy, Bang
Und wir schießen dir in deinen Kopf, Boy

[Part 1]
Headshot mit der Glock, Boy
Bang, Bang, Bang
Ich bin so ein hot Boy
Bang, Bang, Bang
Und wir rauchen Pot, Boy
Bang, Bang
Ich verpass dir einen Shot, Boy, Bang

[Bridge]
Bang, Bang, Bang, Bang, Bang, Bang, Bang, Bang
Bang, Bang, Bang, Bang, Bang, Bang, Bang, Bang
Bang, Bang, Bang, Bang, Bang, Bang, Bang, Bang
Bang, Bang, Bang, Bang, Bang

[Part 2]
Alle meine Boys haben Mula, Boy
Und wir robben Jewellery vom Jeweler, Boy
Ich bin ein cooler Boy, iced out wie ein Schneemann
Ich und meine Boys verkaufen Schnee, man
Ich bin so ein Hood-Boss Boy
Deshalb ist mein Rucksack von Boss, Boy
Die Uhr am Armgelenk habe ich dank Hehlerei
Du willst Skress, ich zieh die Glock
Und dann ist dein Leben vorbei
Dann hagelt das Blei ähnlich wie im Winter ein Hagelsturm
Dank dem Weed bin ich higher als ein hoher Turm
Ich bin so gottverdammt high, Boy
Im Hood wird geschossen - keine Schlägerei Boy, Bang
[Hook]
Bang, meine Boys kommen mit der Glock, Boy, Bang
Und wir schießen dir in deinen Kopf, Boy, Bang
Meine Boys kommen mit der Glock, Boy, Bang
Und wir schießen dir in deinen Kopf, Boy, Bang
Meine Boys kommen mit der Glock, Boy, Bang
Und wir schießen dir in deinen Kopf, Boy, Bang
Meine Boys kommen mit der Glock, Boy, Bang
Und wir schießen dir in deinen Kopf, Boy, Bang

[Outro]
Bang, Bang, Bang, Bang, Bang, Bang
Hustensaft Jüngling
Bang
"
Song,Hustensaft Jüngling,2018,Classics,Rarri  ,"[Hook]
Rarri
Wir kommen im Rarri
Wir kommen im Rarri
Wir kommen im Rarri, Rarri
Rarri
Wir kommen im Rarri
Wir kommen im Rarri
Wir kommen im Rarri, Rarri

[Part]
Rarri, denn wir haben Ferraris
Wir sind die Ferrari-Boys
Wir kommen im Ferrari, Boys
Bentley Whips und Range Rover und Ferrari, Boys
Mein neuer Rarri ist rot wie Ketchup
Deshalb gibt die Bitch mir einen Handjob
Yeah Rarri Car
Jetzt ist dieser Hustler da
Businessmoves in Afrika oder den USA
Denn ich bin ein cooler Star
Ich bin so fucking swaggy
Ich take 'ne Pill und bin happy
Alle meine Boys haben Rarri Cars
Mein Shirty ist von Hollister
Es geht uns good, denn wir haben Mollys da
Wir haben Mollys da
[Hook]
Wir kommen im Rarri
Wir kommen im Rarri
Wir kommen im Rarri, Rarri
Rarri
Wir kommen im Rarri
Wir kommen im Rarri
Wir kommen im Rarri, Rarri"
Song,Hustensaft Jüngling,2018,Classics,Alles  ,"[Hook]
Ich will alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles
Ich will alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles

[Part 1]
Ich will alles haben, MCM und Bentley Caps
Kein Smartphone-Schutz, doch du Bitch hast Handycaps
MCM Backpack, Ferragamo Backpack
Weil ich Rags stack bin ich dieser Mac, Keck, Swag Swag
Versace, Ferrari, Masi, Bugatti, ich spende das Money
Bin auf der Stage mit Weed, Goose, Lean, Juice und Bacardi
Ficke die Bitches und habe das Gwap
Ich trage Fendi-Gürtel, also saug den Lollipop
Alles was ich will ist alles haben
Alles was ich will ist alles tragen
'sace-Ketten, Hermès-Gürtel, Fendi Bandana, Bruno Banana
Mehr Money, mehr Fame, mehr Paper, mehr Hoes
Mehr Bunnys, mehr Game, mehr Swagger, mehr Homes
Ich bin in dem Business und kenn keine Limits
Ich ficke die Bitches, bin immer The Illest
Bin Killer wie Silla der Killa
Saug Hustensaft Villa, kein Chiller, ein Swagger ein Player
Ich mach nen Drive By im Drive-In weil die Bitch zu lange braucht
Wenn ich shoppen bin macht lieber eine neue Kasse auf

[Hook]
Ich will alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles
Ich will alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles
[Part 2]
Ich will einfach alles haben, und noch mehr
Du willst bei dem Boss blowen, Bitch, dann komm her
Das nicht fair, Hustensaft Jüngling hat alles was du niemals haben wirst
Beton auf der Baustelle ist das einzige was du jemals tragen wirst
Ich mach Stress im Hotel und krieg landesweites Hausverbot
Ist mir leider scheißegal, denn ich hab ein Haus und Boot
Medusa, Medusa, Medusa, Medusa, Medusa, Medusa, Medusa, Medusa
Ich will alles haben, Bitch ich kauf den ganzen Jeweller
Ist es keine Breitling oder Tag Heuer werd ich in der Tat sauer
Du Bauer, der Boss der die Moneten hat, im Handschuhfach das Cocaine hat
Vor der Polizei ist dieser Ganster unter Tatverdacht
Aber keine Aussage, wenn ich auf dich draufschlage
Mein Dick ist länger als ne Flasche Frucade
Money, Money, Money, Money, Money, Money, Money, Money
Molly, Molly, Molly, Molly, Molly, Molly

[Hook]
Ich will alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles
Ich will alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles, alles"
Song,Hustensaft Jüngling,2018,Classics,Codein Crazy (Ft. Money Boy)  ,"[Hook: Hustensaft Jüngling]
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy

[Part 1: Hustensaft Jüngling]
Ich hab Codein im Doublecup
Doch ich bin nicht abgefuckt
Der Hustensaft in Sprite drin
Der Grund, warum ich high bin
Wie bei einem Kleinkind, will ich alles lila haben
Chill mit meinen Boys am Block und nicht im Schülerladen
Ich hab Visa-Karten, Master-Karten, Kreditkarten
Du sagst du hast Gwalla, doch willst 'nen Kredit haben
Mir passiert es nicht, denn ich bin ein Superstar
Ich habe Bentley Whips, Rarri und ich hol mein Car
Nicht geleast und auch keine Finanzierung
Ich laufe mit Versace-Jeans und Givenchy rum
Fahre zu BK in den Drive-In-Service
Schieß dir in den Head und du platz wie ein Kürbis
Und weil der Boy schön ist will ihn jede Bitch haben
Wenn du eine Bitch willst musst du Gold um deinen Neck tragen
Gekauft oder geklaut, du musst es dir besorgen
Ich mache heute Geld doch mehr mach ich Morgen
[Hook: Hustensaft Jüngling]
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy

[Part 2: Money Boy]
Wir sind die Codein Cobras
Von Berlin nach Wien
Und wir sippen schon wieder Lean
Wir sind fly wie Kerosin in einem Flugzeugtank
Homeboy, du hast es gut erkannt
Das Leben mit diesem Hut, du Punk
Wenn du mich disst werd' ich wutentbrannt
Und ramme dir ein Messer in dein Rückenmark
Im Türkenschanzpark du Krüppel (ah)
Du wirst jetzt zerstückelt da
Nein, du hast kein Glück gehabt
Wenn ich dich mit meinem Knüppel schlag
Du hast Lean am Start und ich bin nicht abgeneigt
Schütt' das Lean bitte rein in meinen fucking Doublecup mit Sprite
Am Mic bin ich ein Säbelzahntiger
Fly wie ein Pelikan oder wie 'ne Schwebebahn lieber
Purple Drink, wieder mal am Schlürfen
Bin am Ballen so wie Würfel
Großes H auf meinem Gürtel
Bin der King in meinem Viertel
[Hook: Hustensaft Jüngling]
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy
Codein World, Codein Crazy, Codein Crazy"
Song,Hustensaft Jüngling,2018,Classics,Haute Couture (Ft. Medikamenten Manfred)  ,"[Hook: Hustensaft Jüngling]
Ich hab' Gucci Taschen - Haute Couture
Ich hab' Louis Sachen - Haute Couture
Ich bin shoppen an der Cote d'azur
Und ich kann nicht hinfallen, denn ich bin zu fly dafür!

[Part 1: Hustensaft Jüngling]
Wir turnen up! (turnen up)
100.000 Klicks in einer Week - ich hab's geschafft (we made it!)
(scurrr) Ich bin new school (new school)
Und ich fick' 'ne Bitch, denn ich bin zu cool (bang bang)
Der Shit ist revolutionär (yeah), du sagst ich bin schlecht (Hä?)
Homeboy, I don't care (I don't care)
Denn ich bin kein Kehrmann (naaaah!)
Mein Portemonnaie wird leerer, wie Studenten für das Lehramt
Das hast du gut erkannt (yes sir), Swagga Swagg (Schwagga Schwagga)
Ich bin am Ballen so wie Boris Becker (Ballin')
So wie Hugh Hefner hab' ich Bitches in der Villa
Fruity wie 'ne Strawberry oder Milkshake Vanilla.(hehe)
Das Weed im Blunt ist green wie ein Greenscreen. (Lean)
Hustensaft Jüngling - Ja ich feel' ihn (Lean Lean Lean Lean Lean Lean)
Ich fühl' mich selbst (yeah) Money überall (everywhere) und ich zähle Geld

[Part 2: Medikamenten Manfred]
Yeah, ich habe Geld und das noch mehr als mein Slime Tiger Woods
Fliege jetzt nach Mailand und kauf dort dann meinen teuren Schmuck
Givenchy, Chanel, Fendi, Gucci - Ich hab' alles da!
Selfies (burr) mit 'ner Spiegelreflex Kamera
Hustler, ja, boy das hast du äußerst gut erkannt!
Ich bin hier bei Ferragamo und kauf' mir den Schuh, verdammt
Wie viel ich im Jahr verdiene? Homes, das willst du gar nicht wissen! (nah)
Ich bin in der No Sleep Gang, doch habe Versace Kissen
Wir sind mit MBeezy in dem KaDeWe und ballen da
Mein Babe guckt auf den Preis und ich sag': ""Mach dir keine Sorgen, klar!""
Denn ich habe Mula da, ja ich bin verfickt reich! (rich)
Guck wie ich die Scheine aus dem 'Rarri einfach rausschmeiß'
Ich hab' keine Träume mehr, I'm livin' my dream (burr)
Gebe keinen fuck man, I'm sippin' on my lean
Wir sind crispy clean, guck' wie wir jetzt durchstarten
Und die Hater tun wir dann mit unserem Lurch schlagen
[Hook: Hustensaft Jüngling]
Ich hab' Gucci Taschen - Haute Couture
Ich hab' Louis Sachen - Haute Couture
Ich bin shoppen an der Cote d'azur
Und ich kann nicht hinfallen, denn ich bin zu fly dafür!
Ich hab' Gucci Taschen - Haute Couture
Ich hab' Louis Sachen - Haute Couture
Ich bin shoppen an der Cote d'azur
Und ich kann nicht hinfallen, denn ich bin zu fly dafür!
Ich hab' Gucci Taschen - Haute Couture
Ich hab' Louis Sachen - Haute Couture
Ich bin shoppen an der Cote d'azur
Und ich kann nicht hinfallen, denn ich bin zu fly dafür!"
Song,Hustensaft Jüngling,2018,Classics,Fendi Gürtel  ,"[Hook]
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel

[Part]
Ich hab nen Fendi-Belt aus Leinenstoff
Du Penner-Junkie willst so gerne auch wie wir sein
Doch dein Gürtel ist von C&A, komm mal klar
Mein Gürtel kostet mehr als eine neue Spiegelreflexkamera
Krokodil Leder Boyz Takeover in Germany
Gürtel Fendi, Philipp Plein, Ferragamo, Burberry
Blackbarry Handy von Porsche Design
Ich steig gerade in den neuen Porsche hinein
Lass es sein
Du hast keinen Swagger Player
Hustensaft Jüngling, ich bin dieser Swagger, Player
Ich hab Swagger Player fast mehr SWAG als SWAGman
Ich hab 100.000 Euro in dem [Louisbag], man
[?] Style
Eat ich deine Bullets, goon
Früher war es H&M; ich trag Ralph Lauren nun
Weil wir jetzt Fame sind und das Money getten
Du bist nicht cool in deinen 20 Euro Adiletten
[Hook]
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Ich hab nen Fendi-Gürtel, Fendi Fendi Fendi-Gürtel
Fendi-Gürtel
"
Song,Hustensaft Jüngling,2018,Classics,Interessiert mich nicht  ,"[Intro]
Hoodhustla [?]
Scurr
Turn Up
Hustensaft Nation
[?]
[Hook]
Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht
Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht
Sa-Sa-Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht

[Part 1]
Ich will nur das Money, Gwalla, Nutten, Fame und Goldschmuck
Ich hab den Erfolg, guck wie ich deine Bitch beeindruck'
Der Stuck in meiner Villa an den Wänden ist sehr teuer
Der Schmuck an meinen Händen ist on fire so wie Feuer
Meine Schreckschusswaffe ist geladen mit Reizgas
Nutte das ist kein Spaß, ich schieße aus der Einfahrt
Sex mit deiner Freundin, auch wenn du ""Nein"" sagst
Ich will Groupie-Sluts und sicher keine Heirat
Ride jetzt mit meiner Gang durch die Town
Und ich fick’ alle Frauen, ich seh' aus wie im Traum
Bin den Blunt schon am bauen, Bitch, du kannst mir vertrauen
Denn mein Outfit ist bunt wie die Federn von Pfauen
Hab’ einen Zaun vor dem riesigen Loft
Meine Fenstergardinen aus silbernem Stoff
Von Versace die [Party?], die Molly ist crazy
Und keiner schaut von draußen in meinen Block
Gott wie Anubis, komm zeig deine Boobies
Denn heut ist es Hummer und früher noch Thunfisch
Ich hab viele Groupies, mein Schal ist wie Guppys - bunt
Und mein Business läuft rund so wie Loopings
Für dich unvorstellbar, für mich nicht genug
Begehe Wettbetrug und ich sehe dein Blut
Wenn ich shoot' ohne Grund aus dem Fenster
Einen Gangster nennt man diesen Dude
[Hook]
Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht
Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht

[Part 2]
Ich wollte noch nie meine Schule besuchen
Denn ich will kein Stückchen, Bitch ich will den Kuchen
Kein Wald, aber Buchen worüber wir reden
Weil Leute mich buchen, die Shows dann besuchen
Ihr könnt gern' versuchen zu sein so wie wir
Ich ficke Bitches wie Rebecca Mir
Scheiße auf PETA und schlachte ein Tier
Ich trage Pelze, Cheer
Hustensaft Jüngling, der Boss aller Bosse
Ich sippe Grey Goose und du liegst in der Gosse
Ich suggerier' dir ich sitz' hoch zu Rosse
Hater sind wet dank der Geschosse
Aus meiner Pumpgung, bam bam
Ich komm an, dann musst du rennen
Denn ich schieß' dich just for fun an
Mit meiner Pumpgun - Scurr Scurr Scurr
Ich steh an dem Flughafen an den Gates
Ich habe SWAG und du bist mad
Du bist brav und ich bin bad
Wenn ich dich nicht mag: ein Schuss und du bist dead
Als hättest du ne Bitch geschwängert
Ich komme an mit der Waffe von Heckler
Kein Bäcker doch ich back' die größten Brötchen
Stecke den Cock diesen Sluts in die Mösen
Ich helfe dir jetzt deine Problems zu lösen
Schieß' dir in den Kopf, denn wir sind die Bösen
Daytona, Range Rover
Drogen im Koffer von Rimowa
Hustensaft der Casanova
Schmuggel Crack bis Oklahoma
[Hook]
Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht
Sag mir, was du willst Bitch, es interessiert mich nicht
Alles, was der Lehrer sagt, es interessiert mich nicht
Ich geb' keinen Fick Bitch, es interessiert mich nicht
Es interessiert mich nicht, es interessiert mich nicht"
